"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)","Absolute (rad/s)"
1.002852328E1,-5.857849121E-2,3.803558350E-1,-3.740921021E0,3.760663782E0
1.003249057E1,-5.644226074E-2,4.293670654E-1,-3.733459473E0,3.758491910E0
1.003645785E1,-3.726196289E-2,4.006042480E-1,-3.739852905E0,3.761432170E0
1.004042514E1,-2.555847168E-2,3.910064697E-1,-3.736648560E0,3.757137441E0
1.004439242E1,-4.365539551E-2,4.133911133E-1,-3.739852905E0,3.762884234E0
1.004835971E1,-5.430603027E-2,4.080505371E-1,-3.739852905E0,3.762439918E0
1.005232699E1,-5.325317383E-2,3.782348633E-1,-3.732391357E0,3.751885227E0
1.005629428E1,-3.833007812E-2,3.601226807E-1,-3.731323242E0,3.748857250E0
1.006029208E1,-2.767944336E-2,3.739624023E-1,-3.733459473E0,3.752243817E0
1.006425937E1,-3.193664551E-2,4.165802002E-1,-3.736648560E0,3.759933706E0
1.006822665E1,-2.981567383E-2,4.368133545E-1,-3.734527588E0,3.760105209E0
1.007219394E1,-3.620910645E-2,3.963317871E-1,-3.738784790E0,3.759907139E0
1.007616122E1,-4.365539551E-2,3.526611328E-1,-3.732391357E0,3.749269384E0
1.008012851E1,-4.260253906E-2,3.377532959E-1,-3.722808838E0,3.738341599E0
1.008409579E1,-4.046630859E-2,3.899536133E-1,-3.724929810E0,3.745504429E0
1.008806308E1,-3.300476074E-2,3.835601807E-1,-3.711090088E0,3.731004874E0
1.009203036E1,-3.939819336E-2,3.004608154E-1,-3.728134155E0,3.740429547E0
1.009599765E1,-6.390380859E-2,3.089904785E-1,-3.720672607E0,3.734027780E0
1.009999545E1,-5.325317383E-2,3.377532959E-1,-3.711090088E0,3.726808666E0
1.010396274E1,-1.489257812E-2,3.782348633E-1,-3.713226318E0,3.732470106E0
1.010793002E1,2.024841309E-2,4.559936523E-1,-3.664215088E0,3.692534688E0
1.011189731E1,4.272460938E-3,4.133911133E-1,-3.656753540E0,3.680048494E0
1.011586459E1,-2.981567383E-2,3.547973633E-1,-3.638656616E0,3.656035026E0
1.011983188E1,-5.430603027E-2,3.814239502E-1,-3.597106934E0,3.617680426E0
1.012379916E1,-4.153442383E-2,3.782348633E-1,-3.576858521E0,3.597040950E0
1.012776645E1,1.083374023E-3,3.441467285E-1,-3.542770386E0,3.559446607E0
1.013173373E1,1.812744141E-2,3.398742676E-1,-3.492706299E0,3.509250691E0
1.013570102E1,6.408691406E-3,3.750305176E-1,-3.456497192E0,3.476789007E0
1.013966830E1,-2.235412598E-2,4.528045654E-1,-3.422409058E0,3.452305815E0
1.014363559E1,-2.449035645E-2,4.890136719E-1,-3.379791260E0,3.415072929E0
1.014763339E1,4.272460938E-3,4.091186523E-1,-3.362747192E0,3.387545572E0
1.015162348E1,2.238464355E-2,3.271026611E-1,-3.330795288E0,3.346893257E0
1.015559077E1,1.387023926E-2,3.238983154E-1,-3.280715942E0,3.296695254E0
1.015955805E1,-1.809692383E-2,3.643798828E-1,-3.264739990E0,3.285061248E0
1.016352534E1,-4.260253906E-2,3.803558350E-1,-3.233856201E0,3.256426180E0
1.016749262E1,-4.472351074E-2,3.175048828E-1,-3.205093384E0,3.221091918E0
1.017145991E1,-3.300476074E-2,2.525329590E-1,-3.182723999E0,3.192897472E0
1.017542719E1,-1.702880859E-2,2.472076416E-1,-3.149688721E0,3.159420934E0
1.017939448E1,-1.170349121E-2,2.855529785E-1,-3.118804932E0,3.131871913E0
1.018336176E1,-2.661132812E-2,3.249664307E-1,-3.094299316E0,3.111430475E0
1.018735957E1,-4.579162598E-2,3.196411133E-1,-3.062347412E0,3.079324437E0
1.019132685E1,-4.898071289E-2,2.642517090E-1,-3.036773682E0,3.048642726E0
1.019529414E1,-4.260253906E-2,2.386779785E-1,-3.005889893E0,3.015651870E0
1.019926142E1,-1.916503906E-2,2.429351807E-1,-2.976058960E0,2.986019379E0
1.020322871E1,1.083374023E-3,2.780914307E-1,-2.946228027E0,2.959323505E0
1.020719599E1,5.340576172E-3,3.164520264E-1,-2.920669556E0,2.937768041E0
1.021116328E1,-1.277160645E-2,3.153839111E-1,-2.890838623E0,2.908019613E0
1.021513056E1,-3.407287598E-2,2.770233154E-1,-2.857818604E0,2.871416035E0
1.021909785E1,-3.407287598E-2,2.312164307E-1,-2.822662354E0,2.832321444E0
1.022306513E1,-2.021789551E-2,2.067260742E-1,-2.790695190E0,2.798414565E0
1.022703242E1,-1.277160645E-2,2.301635742E-1,-2.753417969E0,2.763050650E0
1.023099970E1,-1.809692383E-2,2.759704590E-1,-2.719329834E0,2.733357265E0
1.023499751E1,-2.981567383E-2,2.908782959E-1,-2.687362671E0,2.703223498E0
1.023896479E1,-3.300476074E-2,2.716979980E-1,-2.645828247E0,2.659946659E0
1.024293208E1,-3.407287598E-2,2.333526611E-1,-2.611740112E0,2.622365505E0
1.024689936E1,-2.981567383E-2,2.109832764E-1,-2.580841064E0,2.589622273E0
1.025086665E1,-1.916503906E-2,2.312164307E-1,-2.548889160E0,2.559426554E0
1.025483393E1,-8.514404297E-3,2.695770264E-1,-2.513732910E0,2.528160875E0
1.025880122E1,-1.170349121E-2,2.855529785E-1,-2.483901978E0,2.500289285E0
1.026276850E1,-1.916503906E-2,2.610473633E-1,-2.451950073E0,2.465881625E0
1.026673579E1,-2.874755859E-2,2.376098633E-1,-2.416793823E0,2.428616325E0
1.027070307E1,-2.767944336E-2,2.216339111E-1,-2.380569458E0,2.391024610E0
1.027467036E1,-2.021789551E-2,2.280273438E-1,-2.349685669E0,2.360810872E0
1.027866816E1,-8.514404297E-3,2.546539307E-1,-2.315597534E0,2.329573579E0
1.028263544E1,-4.241943359E-3,2.685089111E-1,-2.284698486E0,2.300426526E0
1.028660273E1,-1.170349121E-2,2.557220459E-1,-2.258071899E0,2.272535905E0
1.029057002E1,-1.809692383E-2,2.237701416E-1,-2.227172852E0,2.238459177E0
1.029453730E1,-2.235412598E-2,1.907501221E-1,-2.195220947E0,2.203606209E0
1.029850459E1,-2.128601074E-2,1.822204590E-1,-2.164321899E0,2.172083487E0
1.030247187E1,-1.596069336E-2,1.843566895E-1,-2.131301880E0,2.139319947E0
1.030643916E1,-1.063537598E-2,1.928710938E-1,-2.100402832E0,2.109266324E0
1.031040644E1,-1.383972168E-2,2.109832764E-1,-2.068450928E0,2.079229358E0
1.031437373E1,-1.702880859E-2,2.195129395E-1,-2.033294678E0,2.045180471E0
1.031837153E1,-1.809692383E-2,1.886138916E-1,-1.999206543E0,2.008165705E0
1.032233881E1,-1.383972168E-2,1.492004395E-1,-1.961929321E0,1.967642999E0
1.032630610E1,-1.489257812E-2,1.449432373E-1,-1.923568726E0,1.929079307E0
1.033027338E1,-1.489257812E-2,1.715698242E-1,-1.886291504E0,1.894136645E0
1.033424067E1,-1.383972168E-2,1.896820068E-1,-1.850067139E0,1.859816985E0
1.033820796E1,-8.514404297E-3,1.886138916E-1,-1.812789917E0,1.822595671E0
1.034217524E1,-6.378173828E-3,1.779632568E-1,-1.773376465E0,1.782295062E0
1.034614253E1,-1.063537598E-2,1.555938721E-1,-1.738220215E0,1.745202590E0
1.035010981E1,-1.809692383E-2,1.502685547E-1,-1.700927734E0,1.707648469E0
1.035407710E1,-1.170349121E-2,1.577148438E-1,-1.664718628E0,1.672213818E0
1.035807490E1,-8.514404297E-3,1.800842285E-1,-1.628494263E0,1.638443282E0
1.036204218E1,-6.378173828E-3,1.875457764E-1,-1.593338013E0,1.604350374E0
1.036600947E1,-6.378173828E-3,1.737060547E-1,-1.558181763E0,1.567847212E0
1.036997675E1,-1.170349121E-2,1.566619873E-1,-1.523040771E0,1.531121531E0
1.037394404E1,-2.021789551E-2,1.523895264E-1,-1.490005493E0,1.497914450E0
1.037791132E1,-1.916503906E-2,1.513214111E-1,-1.455917358E0,1.463885522E0
1.038187861E1,-1.489257812E-2,1.470642090E-1,-1.420776367E0,1.428445013E0
1.038584590E1,-1.277160645E-2,1.459960938E-1,-1.393066406E0,1.400754077E0
1.038981318E1,-1.702880859E-2,1.364135742E-1,-1.366439819E0,1.373337695E0
1.039378046E1,-2.235412598E-2,1.236267090E-1,-1.335556030E0,1.341451893E0
1.039777827E1,-2.874755859E-2,1.033935547E-1,-1.305725098E0,1.310127734E0
1.040174555E1,-2.767944336E-2,9.700012207E-2,-1.276962280E0,1.280940217E0
1.040571284E1,-2.342224121E-2,9.700012207E-2,-1.252456665E0,1.256425614E0
1.040968012E1,-1.916503906E-2,1.183013916E-1,-1.219436646E0,1.225311491E0
1.041364741E1,-1.809692383E-2,1.183013916E-1,-1.197067261E0,1.203034806E0
1.041761469E1,-2.021789551E-2,1.033935547E-1,-1.166168213E0,1.170917286E0
1.042158198E1,-2.555847168E-2,8.209228516E-2,-1.139541626E0,1.142780598E0
1.042554926E1,-2.874755859E-2,8.102416992E-2,-1.108642578E0,1.111971090E0
1.042951655E1,-2.342224121E-2,8.953857422E-2,-1.080947876E0,1.084902792E0
1.043348383E1,-1.702880859E-2,1.097869873E-1,-1.053253174E0,1.059096507E0
1.043745112E1,-1.702880859E-2,1.161804199E-1,-1.026626587E0,1.033319902E0
1.044144892E1,-1.809692383E-2,1.033935547E-1,-1.002120972E0,1.007603180E0
1.044541621E1,-2.555847168E-2,8.953857422E-2,-9.744262695E-1,9.788651319E-1
1.044938349E1,-3.193664551E-2,8.634948730E-2,-9.520568848E-1,9.564980372E-1
1.045335078E1,-2.767944336E-2,8.741760254E-2,-9.254150391E-1,9.299467637E-1
1.045731806E1,-2.021789551E-2,8.741760254E-2,-9.019927979E-1,9.064444869E-1
1.046128535E1,-1.702880859E-2,9.060668945E-2,-8.764190674E-1,8.812547499E-1
1.046525263E1,-2.021789551E-2,8.847045898E-2,-8.519134521E-1,8.567335148E-1
1.046921992E1,-2.128601074E-2,8.421325684E-2,-8.284759521E-1,8.330170287E-1
1.047318720E1,-2.449035645E-2,7.781982422E-2,-8.050537109E-1,8.091768534E-1
1.047715449E1,-2.235412598E-2,6.184387207E-2,-7.805480957E-1,7.833132842E-1
1.048112177E1,-2.021789551E-2,5.332946777E-2,-7.624359131E-1,7.645660972E-1
1.048511958E1,-1.916503906E-2,5.651855469E-2,-7.379302979E-1,7.403396317E-1
1.048908686E1,-2.021789551E-2,6.291198730E-2,-7.166290283E-1,7.196692613E-1
1.049305415E1,-2.235412598E-2,5.972290039E-2,-6.942596436E-1,6.971821745E-1
1.049702143E1,-2.449035645E-2,4.905700684E-2,-6.740264893E-1,6.762529672E-1
1.050098872E1,-2.874755859E-2,3.414916992E-2,-6.537780762E-1,6.553002066E-1
1.050495600E1,-3.300476074E-2,2.243041992E-2,-6.345977783E-1,6.358512233E-1
1.050892329E1,-3.088378906E-2,2.668762207E-2,-6.154327393E-1,6.167848038E-1
1.051289057E1,-2.767944336E-2,3.201293945E-2,-5.962524414E-1,5.977524184E-1
1.051688838E1,-2.767944336E-2,2.989196777E-2,-5.749511719E-1,5.763926885E-1
1.052088618E1,-2.449035645E-2,2.136230469E-2,-5.547027588E-1,5.556539177E-1
1.052482294E1,-2.021789551E-2,2.029418945E-2,-5.366058350E-1,5.373699280E-1
1.052879023E1,-1.809692383E-2,2.349853516E-2,-5.184936523E-1,5.193412629E-1
1.053275752E1,-1.383972168E-2,3.308105469E-2,-5.025177002E-1,5.037955271E-1
1.053672480E1,-1.489257812E-2,3.628540039E-2,-4.929199219E-1,4.944779758E-1
1.054069209E1,-1.383972168E-2,2.668762207E-2,-4.737548828E-1,4.747077586E-1
1.054465937E1,-1.063537598E-2,1.817321777E-2,-4.588317871E-1,4.593146916E-1
1.054862666E1,-6.378173828E-3,2.349853516E-2,-4.417877197E-1,4.424581919E-1
1.055259394E1,-6.378173828E-3,3.096008301E-2,-4.322052002E-1,4.333596000E-1
1.055656123E1,-1.383972168E-2,3.947448730E-2,-4.140930176E-1,4.162004328E-1
1.056055903E1,-1.916503906E-2,3.308105469E-2,-4.023742676E-1,4.041864744E-1
1.056452631E1,-1.383972168E-2,2.456665039E-2,-3.874664307E-1,3.884910464E-1
1.056849360E1,-5.310058594E-3,2.029418945E-2,-3.789367676E-1,3.795169623E-1
1.057246088E1,-5.310058594E-3,2.563476562E-2,-3.650970459E-1,3.660344121E-1
1.057642817E1,-2.120971680E-3,3.308105469E-2,-3.512420654E-1,3.528028390E-1
1.058039546E1,-4.241943359E-3,3.840637207E-2,-3.395233154E-1,3.417149766E-1
1.058436274E1,-2.120971680E-3,3.414916992E-2,-3.278045654E-1,3.295853417E-1
1.058833003E1,-2.120971680E-3,2.456665039E-2,-3.182220459E-1,3.191759536E-1
1.059229731E1,2.151489258E-3,1.817321777E-2,-3.065032959E-1,3.070491250E-1
1.059629511E1,7.476806641E-3,1.496887207E-2,-2.947845459E-1,2.952590359E-1
1.060026240E1,4.272460938E-3,1.710510254E-2,-2.862701416E-1,2.868125388E-1
1.060422968E1,1.083374023E-3,2.029418945E-2,-2.756042480E-1,2.763525454E-1
1.060819697E1,-2.120971680E-3,1.710510254E-2,-2.660217285E-1,2.665795249E-1
1.061216425E1,2.151489258E-3,1.284790039E-2,-2.564392090E-1,2.567698685E-1
1.061613154E1,5.340576172E-3,3.250122070E-3,-2.447204590E-1,2.448003025E-1
1.062009882E1,8.529663086E-3,2.197265625E-3,-2.383270264E-1,2.384897369E-1
1.062406611E1,7.476806641E-3,7.522583008E-3,-2.276763916E-1,2.279233011E-1
1.062803340E1,6.408691406E-3,1.177978516E-2,-2.180938721E-1,2.185057704E-1
1.063200068E1,5.340576172E-3,1.496887207E-2,-2.095642090E-1,2.101659977E-1
1.063599848E1,3.204345703E-3,1.129150391E-3,-1.989135742E-1,1.989425867E-1
1.063996577E1,5.340576172E-3,-7.400512695E-3,-1.903839111E-1,1.906025261E-1
1.064393305E1,8.529663086E-3,-8.468627930E-3,-1.776123047E-1,1.780185484E-1
1.064790034E1,7.476806641E-3,-6.332397461E-3,-1.701507568E-1,1.704326317E-1
1.065186762E1,4.272460938E-3,-2.075195312E-3,-1.573638916E-1,1.574355574E-1
1.065583491E1,4.272460938E-3,-2.075195312E-3,-1.488494873E-1,1.489252505E-1
1.065980219E1,5.340576172E-3,-6.332397461E-3,-1.371307373E-1,1.373807123E-1
1.066376948E1,1.083374023E-3,-1.698303223E-2,-1.286010742E-1,1.297221391E-1
1.066773676E1,5.340576172E-3,-1.698303223E-2,-1.190185547E-1,1.203426836E-1
1.067173457E1,5.340576172E-3,-9.521484375E-3,-1.072998047E-1,1.078537366E-1
1.067570185E1,5.340576172E-3,2.197265625E-3,-9.877014160E-2,9.893882252E-2
1.067966914E1,3.204345703E-3,4.318237305E-3,-8.918762207E-2,8.934957714E-2
1.068363642E1,1.525878906E-5,-2.075195312E-3,-7.960510254E-2,7.963214815E-2
1.068760371E1,-2.120971680E-3,-9.521484375E-3,-7.107543945E-2,7.174172621E-2
1.069157099E1,-2.120971680E-3,-7.400512695E-3,-6.256103516E-2,6.303292179E-2
1.069553828E1,1.083374023E-3,-5.264282227E-3,-5.509948730E-2,5.536099591E-2
1.069950556E1,1.525878906E-5,1.129150391E-3,-4.870605469E-2,4.871914384E-2
1.070347285E1,-2.120971680E-3,3.250122070E-3,-3.912353516E-2,3.931555440E-2
1.070744013E1,-2.120971680E-3,1.129150391E-3,-3.059387207E-2,3.068808417E-2
1.071143794E1,-4.241943359E-3,-3.128051758E-3,-2.421569824E-2,2.478263167E-2
1.071540522E1,-2.120971680E-3,-8.468627930E-3,-1.675415039E-2,1.889226654E-2
1.071937251E1,1.525878906E-5,-7.400512695E-3,-9.292602539E-3,1.187940583E-2
1.072333979E1,-1.052856445E-3,-3.128051758E-3,-2.899169922E-3,4.392994506E-3
1.072730708E1,-2.120971680E-3,6.103515625E-5,5.615234375E-3,6.002757970E-3
1.073127436E1,-4.241943359E-3,-2.075195312E-3,9.887695312E-3,1.095751056E-2
1.073524165E1,-6.378173828E-3,-2.075195312E-3,1.733398438E-2,1.858640770E-2
1.073920893E1,-4.241943359E-3,-6.332397461E-3,2.372741699E-2,2.492155008E-2
1.074317622E1,-3.173828125E-3,-5.264282227E-3,3.118896484E-2,3.178895060E-2
1.074714350E1,-6.378173828E-3,-2.075195312E-3,3.651428223E-2,3.712519823E-2
1.075114130E1,-4.241943359E-3,2.197265625E-3,3.970336914E-2,3.998974345E-2
1.075510859E1,-5.310058594E-3,-1.007080078E-3,4.609680176E-2,4.641256365E-2
1.075907588E1,-5.310058594E-3,-3.128051758E-3,5.249023438E-2,5.285079124E-2
1.076304316E1,-6.378173828E-3,-5.264282227E-3,5.462646484E-2,5.524893148E-2
1.076701044E1,-5.310058594E-3,-4.196166992E-3,5.888366699E-2,5.927133184E-2
1.077097773E1,-4.241943359E-3,-3.128051758E-3,6.314086914E-2,6.336046202E-2
1.077494502E1,-2.120971680E-3,-2.075195312E-3,6.634521484E-2,6.641153883E-2
1.077891230E1,-1.052856445E-3,-4.196166992E-3,7.060241699E-2,7.073484014E-2
1.078287959E1,-2.120971680E-3,-6.332397461E-3,7.592773438E-2,7.622085427E-2
1.078687739E1,-4.241943359E-3,-7.400512695E-3,8.018493652E-2,8.063737171E-2
1.079084467E1,-2.120971680E-3,-7.400512695E-3,8.018493652E-2,8.055364768E-2
1.079481196E1,-2.120971680E-3,-8.468627930E-3,8.338928223E-2,8.384502710E-2
1.079877924E1,1.525878906E-5,-8.468627930E-3,8.764648438E-2,8.805466549E-2
1.080274653E1,1.525878906E-5,-8.468627930E-3,9.083557129E-2,9.122948483E-2
1.080671381E1,-1.052856445E-3,-7.400512695E-3,9.510803223E-2,9.540133065E-2
1.081068110E1,2.151489258E-3,-1.165771484E-2,9.510803223E-2,9.584398268E-2
1.081464838E1,2.151489258E-3,-1.379394531E-2,9.722900391E-2,9.822617286E-2
1.081861567E1,1.525878906E-5,-1.484680176E-2,1.004333496E-1,1.015248022E-1
1.082258296E1,1.083374023E-3,-1.484680176E-2,1.025543213E-1,1.036290984E-1
1.082655024E1,2.151489258E-3,-1.379394531E-2,1.036224365E-1,1.045586495E-1
1.083051753E1,1.083374023E-3,-1.379394531E-2,1.036224365E-1,1.045421254E-1
1.083451533E1,4.272460938E-3,-1.805114746E-2,1.068267822E-1,1.084253626E-1
1.083848261E1,3.204345703E-3,-1.911926270E-2,1.068267822E-1,1.085715222E-1
1.084244990E1,4.272460938E-3,-1.805114746E-2,1.089477539E-1,1.105156592E-1
1.084641718E1,6.408691406E-3,-2.017211914E-2,1.089477539E-1,1.109846782E-1
1.085038447E1,4.272460938E-3,-2.230834961E-2,1.110839844E-1,1.133823971E-1
1.085435175E1,5.340576172E-3,-2.337646484E-2,1.100158691E-1,1.125987226E-1
1.085831904E1,4.272460938E-3,-2.230834961E-2,1.132049561E-1,1.154611556E-1
1.086228632E1,5.340576172E-3,-2.017211914E-2,1.121520996E-1,1.140768583E-1
1.086625361E1,7.476806641E-3,-2.124023438E-2,1.142730713E-1,1.164705328E-1
1.087022090E1,8.529663086E-3,-2.124023438E-2,1.153411865E-1,1.175903568E-1
1.087421870E1,6.408691406E-3,-2.017211914E-2,1.132049561E-1,1.151666088E-1
1.087818598E1,5.340576172E-3,-1.911926270E-2,1.164093018E-1,1.180897688E-1
1.088215327E1,4.272460938E-3,-2.017211914E-2,1.142730713E-1,1.161184875E-1
1.088612055E1,5.340576172E-3,-2.230834961E-2,1.153411865E-1,1.176000575E-1
1.089008784E1,6.408691406E-3,-2.124023438E-2,1.132049561E-1,1.153584889E-1
1.089405512E1,6.408691406E-3,-2.017211914E-2,1.142730713E-1,1.162166965E-1
1.089802241E1,4.272460938E-3,-2.017211914E-2,1.132049561E-1,1.150675036E-1
1.090198969E1,5.340576172E-3,-1.911926270E-2,1.121520996E-1,1.138953968E-1
1.090595698E1,7.476806641E-3,-1.805114746E-2,1.121520996E-1,1.138412931E-1
1.090992426E1,3.204345703E-3,-1.484680176E-2,1.110839844E-1,1.121175586E-1
1.091392207E1,6.408691406E-3,-1.379394531E-2,1.110839844E-1,1.121204524E-1
1.091788935E1,3.204345703E-3,-1.484680176E-2,1.110839844E-1,1.121175586E-1
1.092185664E1,3.204345703E-3,-1.484680176E-2,1.121520996E-1,1.131759197E-1
1.092582392E1,3.204345703E-3,-1.591491699E-2,1.121520996E-1,1.133209860E-1
1.092979121E1,2.151489258E-3,-1.484680176E-2,1.100158691E-1,1.110339943E-1
1.093375849E1,1.083374023E-3,-1.165771484E-2,1.089477539E-1,1.095750387E-1
1.093772578E1,2.151489258E-3,-1.272583008E-2,1.078796387E-1,1.086489397E-1
1.094169306E1,1.525878906E-5,-1.484680176E-2,1.057586670E-1,1.067957087E-1
1.094566035E1,1.083374023E-3,-1.272583008E-2,1.068267822E-1,1.075875544E-1
1.094962763E1,-2.120971680E-3,-1.165771484E-2,1.036224365E-1,1.042976998E-1
1.095362544E1,1.525878906E-5,-1.165771484E-2,1.025543213E-1,1.032147827E-1
1.095759272E1,-1.052856445E-3,-1.165771484E-2,1.014862061E-1,1.021589978E-1
1.096156001E1,1.083374023E-3,-1.165771484E-2,9.829711914E-2,9.899191707E-2
1.096552729E1,2.151489258E-3,-1.058959961E-2,9.722900391E-2,9.782764296E-2
1.096949458E1,1.525878906E-5,-1.058959961E-2,9.722900391E-2,9.780398281E-2
1.097346186E1,1.083374023E-3,-9.521484375E-3,9.297180176E-2,9.346436907E-2
1.097742915E1,-1.052856445E-3,-1.058959961E-2,9.297180176E-2,9.357886540E-2
1.098139643E1,1.083374023E-3,-7.400512695E-3,8.871459961E-2,8.902932928E-2
1.098539423E1,1.083374023E-3,-8.468627930E-3,8.764648438E-2,8.806132852E-2
1.098936152E1,1.525878906E-5,-8.468627930E-3,8.551025391E-2,8.592858322E-2
1.099332880E1,-1.052856445E-3,-9.521484375E-3,8.338928223E-2,8.393771239E-2
1.099729609E1,1.525878906E-5,-8.468627930E-3,8.018493652E-2,8.063089939E-2
1.100126338E1,-1.052856445E-3,-7.400512695E-3,7.911682129E-2,7.946916072E-2
1.100526118E1,1.083374023E-3,-7.400512695E-3,7.485961914E-2,7.523233258E-2
1.100919794E1,-1.052856445E-3,-7.400512695E-3,7.272338867E-2,7.310654796E-2
1.101316523E1,1.083374023E-3,-6.332397461E-3,6.953430176E-2,6.983045237E-2
1.101713252E1,1.525878906E-5,-5.264282227E-3,6.846618652E-2,6.866827213E-2
1.102113032E1,1.525878906E-5,-5.264282227E-3,6.634521484E-2,6.655374094E-2
1.102509760E1,2.151489258E-3,-5.264282227E-3,6.207275391E-2,6.233272295E-2
1.102906489E1,1.083374023E-3,-4.196166992E-3,6.207275391E-2,6.222385631E-2
1.103303217E1,1.525878906E-5,-3.128051758E-3,5.995178223E-2,6.003333351E-2
1.103699946E1,3.204345703E-3,-4.196166992E-3,5.674743652E-2,5.699251881E-2
1.104096674E1,2.151489258E-3,-4.196166992E-3,5.462646484E-2,5.482962142E-2
1.104493403E1,3.204345703E-3,-6.332397461E-3,5.035400391E-2,5.085167449E-2
1.104890131E1,4.272460938E-3,-2.075195312E-3,5.035400391E-2,5.057752532E-2
1.105286860E1,1.083374023E-3,-2.075195312E-3,4.930114746E-2,4.935669434E-2
1.105683588E1,2.151489258E-3,-2.075195312E-3,4.609680176E-2,4.619361941E-2
1.106083369E1,2.151489258E-3,-3.128051758E-3,4.290771484E-2,4.307534802E-2
1.106480097E1,1.083374023E-3,-3.128051758E-3,4.183959961E-2,4.197035266E-2
1.106876826E1,3.204345703E-3,-3.128051758E-3,3.970336914E-2,3.995510055E-2
1.107273554E1,3.204345703E-3,-3.128051758E-3,3.651428223E-2,3.678784236E-2
1.107670283E1,3.204345703E-3,-2.075195312E-3,3.651428223E-2,3.671330921E-2
1.108067011E1,3.204345703E-3,-2.075195312E-3,3.758239746E-2,3.777579736E-2
1.108463740E1,2.151489258E-3,-2.075195312E-3,3.437805176E-2,3.450776412E-2
1.108860468E1,3.204345703E-3,6.103515625E-5,3.118896484E-2,3.135319895E-2
1.109257197E1,3.204345703E-3,-2.075195312E-3,3.012084961E-2,3.036181563E-2
1.109653925E1,3.204345703E-3,-4.196166992E-3,2.798461914E-2,2.847831732E-2
1.110053706E1,4.272460938E-3,-3.128051758E-3,2.905273438E-2,2.953133937E-2
1.110450434E1,2.151489258E-3,-1.007080078E-3,2.693176270E-2,2.703632664E-2
1.110847163E1,2.151489258E-3,6.103515625E-5,2.586364746E-2,2.595305168E-2
1.111243891E1,2.151489258E-3,-1.007080078E-3,2.372741699E-2,2.384603601E-2
1.111640620E1,1.083374023E-3,-1.007080078E-3,2.265930176E-2,2.270752883E-2
1.112037348E1,-1.052856445E-3,-3.128051758E-3,1.947021484E-2,1.974797409E-2
1.112434077E1,1.083374023E-3,-4.196166992E-3,1.840209961E-2,1.890552265E-2
1.112830805E1,-3.173828125E-3,-1.007080078E-3,1.414489746E-2,1.453153534E-2
1.113230586E1,1.083374023E-3,-3.128051758E-3,1.521301270E-2,1.556901289E-2
1.113627314E1,-2.120971680E-3,-1.007080078E-3,1.307678223E-2,1.328589344E-2
1.114024043E1,-2.120971680E-3,-3.128051758E-3,1.094055176E-2,1.157492555E-2
1.114420771E1,-4.241943359E-3,-3.128051758E-3,9.887695312E-3,1.120470035E-2
1.114817500E1,-3.173828125E-3,-3.128051758E-3,7.751464844E-3,8.941090537E-3
1.115214228E1,-1.052856445E-3,-4.196166992E-3,5.615234375E-3,7.088524614E-3
1.115610957E1,-1.052856445E-3,-2.075195312E-3,4.547119141E-3,5.107957983E-3
1.116007685E1,-1.052856445E-3,2.197265625E-3,4.547119141E-3,5.158757157E-3
1.116404414E1,-3.173828125E-3,6.103515625E-5,2.426147461E-3,3.995385058E-3
1.116804194E1,-3.173828125E-3,-3.128051758E-3,2.426147461E-3,5.073862855E-3
1.117200922E1,-2.120971680E-3,-1.007080078E-3,2.899169922E-4,2.365752103E-3
