"Time (s),""Linear Acceleration x (m/s^2)"",""Linear Acceleration y (m/s^2)"",""Linear Acceleration z (m/s^2)"",""Absolute acceleration (m/s^2)"""
6.240760294E0,1.708638966E-1,6.662878394E-2,-1.262006760E-1,2.226218242E-1
6.244727579E0,3.325138986E-2,1.897677779E-2,2.916908264E-2,4.813115836E-2
6.248725382E0,-5.464529991E-2,3.327525407E-2,6.690597534E-2,9.257300293E-2
6.252692667E0,-1.553810835E-1,9.301669896E-3,5.685234070E-2,1.657165979E-1
6.256659952E0,-1.103241816E-1,9.012460709E-3,-6.469535828E-2,1.282113056E-1
6.260627237E0,-1.396391541E-2,-1.276750863E-2,-2.493314743E-1,2.500483639E-1
6.264625040E0,-6.408930570E-2,-3.436850756E-2,-4.182119370E-1,4.244877591E-1
6.268592325E0,8.724324405E-3,3.701865673E-3,-4.717073441E-1,4.718025393E-1
6.272559610E0,4.202082753E-3,3.940600902E-2,-3.918170929E-1,3.938161060E-1
6.276526896E0,9.246360511E-2,-1.760727912E-2,-2.081394196E-1,2.284328184E-1
6.280524698E0,1.236072928E-1,-2.893500775E-2,-2.597236633E-2,1.295783983E-1
6.284491983E0,1.316842884E-1,9.458862245E-3,3.360176086E-2,1.362325226E-1
6.288459269E0,-6.807759404E-3,-1.909536868E-2,-7.032394409E-3,2.145770874E-2
6.292426554E0,-3.714603931E-2,4.551082850E-3,-2.064189911E-1,2.097840329E-1
6.296393839E0,-5.573723465E-2,-5.243673921E-3,-3.020391464E-1,3.071836282E-1
6.300391642E0,-1.771873236E-2,8.868761361E-3,-4.016170502E-1,4.021055376E-1
6.304358927E0,9.792681038E-2,2.300810814E-2,-3.341627121E-1,3.489752876E-1
6.308326212E0,1.549144834E-2,8.777312934E-3,-1.984243393E-1,1.992215968E-1
6.312293497E0,5.542299896E-2,-6.455320865E-2,-2.108192444E-2,8.765428169E-2
6.316291300E0,5.493104458E-3,-1.850386709E-2,1.500358582E-1,1.512723571E-1
6.320258585E0,-9.786581248E-2,-4.429411143E-2,2.010269165E-1,2.279287317E-1
6.324225870E0,-6.926549226E-2,-2.968409657E-2,9.964561462E-2,1.249323918E-1
6.328193155E0,-1.288702786E-1,3.449305147E-2,-6.737804413E-2,1.494560810E-1
6.332160441E0,-2.739228308E-2,-8.822537959E-3,-1.997556686E-1,2.018179910E-1
6.336158243E0,4.601014405E-2,5.836263299E-4,-3.215665817E-1,3.248420238E-1
6.340125528E0,9.662792832E-2,-3.508213907E-2,-3.426380157E-1,3.577268830E-1
6.344092814E0,5.854409188E-2,-3.236934543E-2,-3.113021851E-1,3.184089126E-1
6.348060099E0,7.090711594E-2,-2.246794105E-2,-2.541093826E-1,2.647719883E-1
6.352027384E0,6.000815332E-2,1.345359534E-2,-1.546564102E-1,1.664349210E-1
6.356025187E0,-4.253840446E-2,-3.625786304E-2,-8.214378357E-2,9.935667902E-2
6.359992472E0,-7.223898917E-2,2.116014808E-2,1.826286316E-2,7.745808928E-2
6.363959757E0,-1.651931703E-1,9.208358824E-3,-5.785560608E-2,1.752736390E-1
6.367927042E0,-1.103852242E-1,-2.181998640E-2,-1.428270340E-1,1.818256615E-1
6.371924845E0,-7.824964076E-2,1.854876429E-2,-2.698431015E-1,2.815712385E-1
6.375892130E0,-4.525882751E-2,-2.696673572E-2,-3.720674515E-1,3.757788642E-1
6.379859415E0,8.867114782E-2,-3.620059788E-2,-3.048686981E-1,3.195590381E-1
6.383826700E0,1.500051916E-1,-7.192209363E-3,-1.219148636E-1,1.934335011E-1
6.387793985E0,1.331851333E-1,2.887150645E-2,7.853984833E-2,1.572906590E-1
6.391791788E0,1.082515866E-1,-2.330107987E-2,1.538581848E-1,1.895618299E-1
6.395759073E0,-3.050863743E-3,-5.634937435E-2,8.609485626E-2,1.029411678E-1
6.399726358E0,-1.081907302E-1,5.300213397E-2,-8.555126190E-2,1.477615604E-1
6.403693644E0,-1.584134549E-1,7.199332118E-3,-2.676496506E-1,3.110996440E-1
6.407691446E0,-9.770022333E-2,-4.951313138E-3,-3.295145035E-1,3.437290461E-1
6.411658732E0,-2.794548869E-3,2.176009119E-3,-3.054094315E-1,3.054299680E-1
6.415626017E0,6.467762589E-2,-2.387231588E-2,-2.174110413E-1,2.280803447E-1
6.419593302E0,1.271340251E-1,7.323876023E-3,-1.206264496E-1,1.754064988E-1
6.423560587E0,3.539588302E-2,-3.535471857E-2,-6.027889252E-2,7.833498288E-2
6.427558390E0,-7.198877633E-3,-2.784544975E-2,-9.915351868E-3,3.042214840E-2
6.431525675E0,-7.010009885E-2,-1.324571669E-3,6.803512573E-3,7.044193447E-2
6.435492960E0,-1.249245331E-1,-3.455541283E-2,1.150989532E-2,1.301256824E-1
6.439460245E0,-1.033012941E-1,-8.360765874E-3,-1.072959900E-1,1.491760344E-1
6.443427530E0,-5.622425675E-2,3.647822142E-2,-2.986993790E-1,3.061260307E-1
6.447425333E0,-1.302013546E-2,-1.642823964E-2,-4.505348206E-1,4.510222118E-1
6.451392618E0,7.150856405E-2,9.742371738E-3,-4.539146423E-1,4.596160257E-1
6.455359903E0,7.163482904E-2,-6.382598728E-2,-2.720766068E-1,2.884978082E-1
6.459327189E0,1.031665951E-1,-8.419115096E-2,1.984405518E-2,1.346301704E-1
6.463324991E0,1.000782847E-1,-4.014186561E-2,1.977453232E-1,2.252337570E-1
6.467292276E0,4.625190794E-2,-4.434436187E-2,2.269611359E-1,2.358326072E-1
6.471259562E0,-9.886670113E-2,-3.871668130E-3,2.802944183E-2,1.028361027E-1
6.475226847E0,-1.649496108E-1,3.364795819E-2,-2.832021713E-1,3.294602086E-1
6.479194132E0,-8.958972991E-2,5.668553710E-2,-4.660329819E-1,4.779396510E-1
6.483191935E0,-6.884309649E-2,3.941357881E-2,-4.574079514E-1,4.642357549E-1
6.487159220E0,9.819319099E-2,2.743510902E-2,-3.111648560E-1,3.274418354E-1
6.491126505E0,1.239614785E-1,-3.181414306E-2,-1.020269394E-1,1.636706577E-1
6.495093790E0,1.316554993E-1,-1.217582822E-2,5.789470673E-2,1.443371690E-1
6.499091593E0,3.839863092E-2,-2.134677023E-2,3.367233276E-2,5.535309792E-2
6.503058878E0,-1.030945331E-1,-6.389889121E-2,-1.647281647E-2,1.224046761E-1
6.507026163E0,-1.078740805E-1,-3.272305429E-2,-1.991281509E-1,2.288222805E-1
6.510993448E0,-1.295250654E-1,1.953149587E-2,-2.971754074E-1,3.247636751E-1
6.514991251E0,-5.454254895E-2,2.853157371E-2,-4.395341873E-1,4.438234358E-1
6.518958536E0,-7.371014357E-2,5.186796933E-2,-5.403442383E-1,5.478096087E-1
6.522925821E0,1.604215950E-1,-7.712803781E-3,-3.577852249E-1,3.921796051E-1
6.526893107E0,-4.214987159E-3,-6.898772717E-2,-2.764682770E-1,2.849768075E-1
6.530860392E0,8.727019280E-2,-6.308868527E-3,-4.387092590E-2,9.788026621E-2
6.534858194E0,3.193671256E-2,-5.106276274E-2,6.808853149E-2,9.090328635E-2
6.538825480E0,4.715676606E-2,-8.387941867E-2,1.291942596E-2,9.708979879E-2
6.542792765E0,-2.014862001E-2,4.506610334E-3,-1.415004730E-1,1.429988122E-1
6.546760050E0,-2.072802931E-2,1.757279038E-3,-3.516206741E-1,3.522354862E-1
6.550757853E0,-5.315642804E-2,4.434804246E-2,-3.700504303E-1,3.764700196E-1
6.554725138E0,-2.718520910E-2,5.594304577E-2,-3.266000748E-1,3.324699517E-1
6.558692423E0,6.674201041E-2,6.513516605E-2,-1.743125916E-1,1.976915916E-1
6.562659708E0,1.599701345E-1,3.382455930E-2,-1.063957214E-1,1.950758680E-1
6.566657511E0,4.858305305E-2,7.631856203E-2,-8.415031433E-2,1.235561061E-1
6.570624796E0,3.851030767E-2,7.818687707E-2,2.027511597E-3,8.717994234E-2
6.574592081E0,-6.448395550E-3,-1.488349587E-2,5.424690247E-2,5.662002015E-2
6.578559366E0,-3.391044587E-2,6.693534553E-3,4.429912567E-2,5.618838207E-2
6.582526651E0,2.208594978E-2,2.079412341E-2,-9.613513947E-2,1.008074887E-1
6.586524454E0,4.849205911E-2,1.070953161E-2,-3.541240692E-1,3.575891920E-1
6.590491739E0,6.865452975E-2,2.435363084E-2,-4.888887405E-1,4.942860957E-1
6.594459024E0,1.323615611E-1,9.287478775E-2,-4.753274918E-1,5.020772186E-1
6.598426310E0,1.356851757E-1,-9.610533714E-3,-1.840982437E-1,2.288995251E-1
6.602424112E0,2.253604829E-1,-6.429567933E-3,1.688070297E-1,2.816460543E-1
6.606391398E0,1.486493349E-1,-5.843156576E-2,3.861856461E-1,4.179117441E-1
6.610358683E0,-3.130857646E-2,-7.978913933E-2,2.589807510E-1,2.727958268E-1
6.614325968E0,-1.076080129E-1,-5.145886540E-2,-3.304290771E-2,1.237712932E-1
6.618323771E0,-2.494934201E-1,-3.056011349E-2,-4.394912720E-1,5.062938528E-1
6.622291056E0,-1.346051693E-1,3.822503984E-2,-6.469774246E-1,6.619361701E-1
6.626258341E0,-2.640607953E-2,2.841012180E-2,-6.318407059E-1,6.330300891E-1
6.630225626E0,1.360772848E-1,5.014932156E-2,-4.039068222E-1,4.291534725E-1
6.634223429E0,9.562800825E-2,-3.065901250E-2,-5.907630920E-2,1.165105202E-1
6.638190714E0,1.834608614E-3,-1.558273286E-2,1.992435455E-1,1.998603957E-1
6.642157999E0,-1.930469573E-1,-8.058205247E-3,1.870365143E-1,2.689139640E-1
6.646125284E0,-2.694582939E-1,-3.926251829E-2,4.574394226E-2,2.761192238E-1
6.650092569E0,-3.171203732E-1,-2.523832023E-2,-2.364597321E-1,3.963779873E-1
6.654090372E0,-1.575687826E-1,1.248937100E-2,-4.704933167E-1,4.963344302E-1
6.658057657E0,-3.772712499E-2,5.758059025E-2,-5.751171112E-1,5.792223683E-1
6.662024942E0,-2.662143111E-2,2.642161399E-2,-5.313682556E-1,5.326903654E-1
6.665992228E0,6.536401808E-2,2.681557089E-2,-2.604999542E-1,2.699106442E-1
6.669990030E0,-2.791419625E-3,-1.075411588E-2,6.740665436E-2,6.831617732E-2
6.673957316E0,1.045256108E-1,2.329619229E-2,2.825317383E-1,3.021464860E-1
6.677924601E0,7.869054377E-2,-2.199024707E-2,2.630405426E-1,2.754380143E-1
6.681891886E0,-1.085910946E-2,-7.819756866E-4,3.795242310E-2,3.948313771E-2
6.685859171E0,-1.443581283E-2,-1.558749378E-2,-3.016395569E-1,3.023868134E-1
6.689856974E0,1.411959529E-4,2.212852985E-2,-5.188503265E-1,5.193220129E-1
6.693824259E0,1.578727365E-2,5.071468651E-3,-5.612440109E-1,5.614889114E-1
6.697791544E0,1.068962440E-1,2.914793789E-2,-4.888238907E-1,5.012237079E-1
6.701758829E0,1.593845338E-1,-6.378516555E-3,-1.462974548E-1,2.164418175E-1
6.705756632E0,1.216431484E-1,3.801450133E-3,1.145162582E-1,1.671091858E-1
6.709723917E0,1.524563581E-1,-7.696919143E-3,3.200139999E-1,3.545576735E-1
6.713691202E0,1.029114425E-2,-3.638169169E-2,1.618013382E-1,1.661601883E-1
6.717658487E0,-4.955638945E-2,1.828362048E-2,-9.901332855E-2,1.122219486E-1
6.721656290E0,-2.587208152E-2,5.715109408E-3,-3.690881729E-1,3.700379798E-1
6.725623575E0,-4.889665544E-2,3.402382135E-2,-4.929590225E-1,4.965451653E-1
6.729590860E0,1.762062311E-2,3.631748259E-2,-5.234346390E-1,5.249888258E-1
6.733558146E0,3.058178723E-2,-1.381403953E-2,-3.530044556E-1,3.545958531E-1
6.737525431E0,2.014766037E-1,2.011144906E-2,-1.421585083E-1,2.473991385E-1
6.741523233E0,9.554173797E-2,2.765110135E-2,6.126594543E-2,1.168174780E-1
6.745490519E0,-4.018260539E-2,1.834554225E-2,1.424961090E-1,1.491855951E-1
6.749457804E0,-1.269524246E-1,-6.522992998E-2,1.638460159E-1,2.172956024E-1
6.753425089E0,-1.580880582E-1,-8.206475526E-2,-6.829166412E-2,1.907621807E-1
6.757422892E0,-1.631790847E-1,-6.824691594E-2,-4.316415787E-1,4.664756238E-1
6.761390177E0,-8.837731183E-2,1.962698251E-2,-7.467393875E-1,7.522070729E-1
6.765357462E0,-3.945120424E-2,1.443676651E-2,-8.390655518E-1,8.401165502E-1
6.769324747E0,4.405575991E-2,-2.840371430E-2,-5.941400528E-1,5.964478882E-1
6.773322550E0,1.058181226E-1,-2.281025797E-2,-1.606130600E-1,1.936861843E-1
6.777289835E0,5.898541957E-2,2.024210989E-3,1.863069534E-1,1.954319781E-1
6.781257120E0,1.005379260E-1,-2.389743179E-2,2.554187775E-1,2.755316927E-1
6.785224405E0,-3.340654820E-2,-4.085305333E-2,1.599025726E-2,5.514215952E-2
6.789222208E0,-6.213627756E-2,-4.157063365E-2,-4.431209564E-1,4.493831512E-1
6.793189493E0,-1.618044227E-1,1.748818904E-2,-7.629728317E-1,7.801371994E-1
6.797156778E0,4.503609985E-2,-1.629606634E-2,-7.787752151E-1,7.802465301E-1
6.801124064E0,1.379500628E-1,3.171751648E-2,-6.032495499E-1,6.196339565E-1
6.805121866E0,2.190789282E-1,-3.690587729E-2,-1.984052658E-1,2.978628377E-1
6.809089151E0,2.514247894E-1,3.334710747E-2,2.322473526E-1,3.438972043E-1
6.813056437E0,3.018118441E-2,2.668194100E-2,3.754291534E-1,3.775842676E-1
6.817023722E0,-1.100054532E-1,-1.873694360E-2,2.602109909E-1,2.831290034E-1
6.820991007E0,-2.423008382E-1,5.469190329E-2,-1.370325089E-1,2.836878725E-1
6.824988810E0,-2.105575502E-1,5.846802890E-2,-5.528945923E-1,5.945127606E-1
6.828956095E0,-1.380902529E-1,-3.307276219E-2,-7.195892334E-1,7.334653300E-1
6.832923380E0,1.825138181E-2,2.675600350E-2,-6.517391205E-1,6.525433915E-1
6.836890665E0,6.115444005E-2,-5.637826771E-2,-2.205314636E-1,2.356957807E-1
6.840888468E0,6.171910465E-2,-3.636705875E-2,1.790533066E-1,1.928520092E-1
6.844855753E0,3.303459287E-2,-3.328977153E-2,3.868627548E-1,3.896951171E-1
6.848823038E0,-6.804028153E-2,-1.645450667E-2,2.787837982E-1,2.874380574E-1
6.852790323E0,-1.395275891E-1,4.278591275E-2,-8.740329742E-2,1.701114895E-1
6.856757608E0,-1.543399096E-1,3.010763228E-2,-4.029064178E-1,4.325053280E-1
6.860755411E0,-1.253183037E-1,9.049847722E-4,-5.363101959E-1,5.507577712E-1
6.864722696E0,-1.900986582E-2,9.061992168E-4,-5.260801315E-1,5.264242595E-1
6.868689982E0,1.676777601E-1,-6.578601152E-2,-3.508853912E-1,3.944162628E-1
6.872657267E0,2.010096908E-1,-3.676566482E-2,-2.954645157E-1,3.592434967E-1
6.876655069E0,9.127081186E-2,-5.084455758E-2,-1.205539703E-1,1.595267686E-1
6.880622355E0,5.661687255E-2,-2.787292004E-3,-1.519680023E-2,5.868715355E-2
6.884589640E0,8.812353015E-3,3.807430714E-2,-5.623817444E-3,3.948338578E-2
6.888556925E0,-1.395928860E-2,2.843054384E-2,-2.473545074E-2,4.018706365E-2
6.892524210E0,-7.368773222E-3,4.479070753E-2,-2.159795761E-1,2.206981731E-1
6.896522013E0,-1.086802408E-1,6.014198065E-3,-4.859113693E-1,4.979532349E-1
6.900489298E0,-7.712730020E-2,-1.593865454E-3,-5.952997208E-1,6.002773679E-1
6.904456583E0,-5.429057777E-2,-1.128814369E-2,-5.515108109E-1,5.542914969E-1
6.908423868E0,3.934399784E-2,1.302053034E-2,-3.451938629E-1,3.476726727E-1
6.912421671E0,9.727108479E-2,-1.085146442E-1,-1.821851730E-1,2.332992268E-1
6.916388956E0,1.086913869E-1,-2.686138451E-2,-4.326438904E-2,1.200298251E-1
6.920356241E0,4.448615015E-3,-3.156821430E-2,-7.429313660E-2,8.084437194E-2
6.924323526E0,-3.403177112E-2,-2.872653306E-3,-9.091949463E-2,9.712243863E-2
6.928290812E0,-1.584252417E-1,1.621680707E-2,-1.888265610E-1,2.470162184E-1
6.932288614E0,-1.803368628E-1,-4.139225185E-2,-2.794504166E-1,3.351525592E-1
6.936255899E0,-5.021672696E-2,-2.964508533E-2,-4.966859818E-1,5.000975057E-1
6.940223185E0,6.159102917E-2,1.548453420E-2,-5.773715973E-1,5.808538431E-1
6.944220987E0,1.531162560E-1,2.499485761E-2,-4.762325287E-1,5.008660022E-1
6.948157755E0,1.461635530E-1,2.526069432E-2,-3.226165771E-1,3.550821634E-1
6.952155558E0,1.447010636E-1,-2.929897606E-2,-4.245376587E-2,1.536201486E-1
6.956122843E0,1.085643098E-1,-2.532444894E-3,1.321525574E-1,1.710465465E-1
6.960090128E0,1.599634290E-1,9.478759021E-3,8.417415619E-2,1.810067238E-1
6.964057413E0,-1.556751132E-2,7.116500288E-2,-1.717767715E-1,1.865852735E-1
6.968024698E0,-7.225831598E-2,6.097002327E-2,-4.728422165E-1,4.822015861E-1
6.972022501E0,-6.353554875E-2,1.493664831E-2,-6.611661911E-1,6.643798625E-1
6.975989786E0,1.107067615E-2,4.588105530E-2,-5.862274170E-1,5.881243198E-1
6.979957071E0,6.645794213E-2,1.022053510E-2,-4.444208145E-1,4.494785621E-1
6.983924357E0,9.153571725E-2,1.301064342E-2,-2.262830734E-1,2.444424139E-1
6.987891642E0,-6.542377174E-3,-8.350536227E-4,-2.035808563E-2,2.139980524E-2
6.991889444E0,-8.662141860E-2,9.166121483E-3,8.249473572E-2,1.199694518E-1
6.995856730E0,-1.254290640E-1,-6.011416763E-2,1.306247711E-2,1.397025109E-1
6.999824015E0,-1.810760498E-1,2.013683319E-3,-1.232461929E-1,2.190484303E-1
7.003791300E0,-1.321327537E-1,-1.518718898E-2,-3.526382446E-1,3.768865173E-1
7.007789103E0,-2.441422641E-2,-2.999241650E-2,-5.482683182E-1,5.496305561E-1
7.011756388E0,-1.548855007E-2,2.957752347E-2,-5.643186569E-1,5.653054675E-1
7.015723673E0,6.494750828E-2,2.744713426E-2,-4.440660477E-1,4.496289345E-1
7.019690958E0,3.810017556E-2,4.056148231E-3,-1.135320663E-1,1.198232273E-1
7.023658243E0,2.691887319E-3,1.655343920E-2,9.464740753E-2,9.612176839E-2
7.027656046E0,3.506379575E-2,2.866881713E-2,1.112699509E-1,1.201348110E-1
7.031623331E0,6.503560394E-2,-7.493637502E-3,-1.566658020E-1,1.697938689E-1
7.035590616E0,4.864858836E-2,3.249785304E-2,-4.697151184E-1,4.733445765E-1
7.039557901E0,6.669865549E-2,-3.279054165E-2,-7.225980759E-1,7.264102901E-1
7.043555704E0,1.050398871E-1,3.148057312E-2,-7.719230652E-1,7.796727666E-1
7.047522989E0,1.359328330E-1,1.960589737E-2,-6.370649338E-1,6.517007412E-1
7.051490274E0,2.224661112E-1,-1.639112830E-3,-3.947782516E-1,4.531486790E-1
7.055457560E0,1.092045978E-1,-3.242782503E-2,-2.986459732E-1,3.196351441E-1
7.059424845E0,-2.685211599E-3,1.573372632E-2,-1.834850311E-1,1.841779497E-1
7.063422648E0,-1.234723032E-1,-2.244991064E-2,-2.238931656E-1,2.566662380E-1
7.067389933E0,-1.030437648E-1,-3.916884959E-2,-2.666578293E-1,2.885456882E-1
7.071387735E0,-1.188329235E-1,-2.241255343E-2,-2.902297974E-1,3.144152056E-1
7.075324503E0,-6.313316524E-2,-4.872848094E-2,-3.185596466E-1,3.283907883E-1
7.079322306E0,-5.805178732E-2,-7.261979580E-2,-4.066257477E-1,4.171188601E-1
7.083289591E0,-7.959442586E-2,-5.092379451E-2,-3.415632248E-1,3.543923560E-1
7.087256876E0,-9.387394041E-2,-1.959937811E-2,-2.622261047E-1,2.792113578E-1
7.091224161E0,-6.954443455E-2,-1.922696829E-4,-9.212779999E-2,1.154296187E-1
7.095191446E0,-3.256101906E-2,3.593932465E-2,-8.310317993E-3,4.920280890E-2
7.099189249E0,-1.198010147E-2,5.750118941E-2,1.279830933E-3,5.874987304E-2
7.103156534E0,1.258864999E-3,-2.565413713E-3,-1.063184738E-1,1.063568708E-1
7.107123819E0,-2.938851714E-2,2.823217213E-2,-3.070402145E-1,3.097328427E-1
7.111091105E0,1.284123212E-2,-1.752764732E-2,-5.003576279E-1,5.008291839E-1
7.115088907E0,1.159501225E-1,6.596340239E-2,-5.069084167E-1,5.241676681E-1
7.119056192E0,1.250859201E-1,-3.706689179E-2,-5.421667099E-1,5.576425228E-1
7.123023478E0,1.511708200E-1,6.103321910E-2,-4.673795700E-1,4.949962961E-1
7.126990763E0,9.420462698E-2,4.903743416E-2,-3.950738907E-1,4.090996954E-1
7.130958048E0,5.742554739E-2,2.762797475E-2,-3.587112427E-1,3.643278113E-1
7.134955851E0,3.605262935E-2,2.289582044E-2,-2.841358185E-1,2.873276423E-1
7.138923136E0,-2.792397887E-2,-1.769040525E-2,-2.861690521E-1,2.880719102E-1
7.142890421E0,2.300765365E-2,-4.636268318E-2,-2.858076096E-1,2.904562621E-1
7.146857706E0,-7.467317581E-2,-8.731409907E-4,-3.571805954E-1,3.649038549E-1
7.150824991E0,-7.218364626E-2,-1.291847974E-2,-4.428224564E-1,4.488530871E-1
7.154822794E0,-1.342681497E-1,-5.615128577E-2,-4.183568954E-1,4.429485240E-1
7.158790079E0,-9.748367965E-2,1.796079427E-2,-4.053678513E-1,4.173113379E-1
7.162757364E0,-4.388588667E-2,2.748411149E-2,-2.998933792E-1,3.043310473E-1
7.166724649E0,-7.337526977E-2,-3.418521583E-2,-1.359348297E-1,1.582113685E-1
7.170691935E0,-1.442822814E-2,-4.534035921E-2,-2.083873749E-2,5.194395942E-2
7.174689737E0,3.695315123E-2,-1.156155765E-2,1.258754730E-2,4.071426467E-2
7.178657023E0,-5.510056764E-2,2.665221691E-3,-8.722782135E-2,1.032078911E-1
7.182624308E0,-7.196441293E-3,-2.358317375E-3,-3.073005676E-1,3.073938667E-1
7.186591593E0,4.392483085E-2,-1.225951314E-2,-4.709510803E-1,4.731538930E-1
7.190558878E0,1.507508457E-1,1.358365268E-2,-6.356039047E-1,6.533778821E-1
7.194556681E0,9.249172360E-2,1.330308616E-2,-6.065807343E-1,6.137360004E-1
7.198523966E0,1.206479371E-1,8.625708520E-3,-5.255632401E-1,5.393023705E-1
7.202491251E0,4.020363465E-2,-2.903647721E-3,-2.885141373E-1,2.913162728E-1
7.206458536E0,8.728595078E-2,4.752408713E-3,-1.056690216E-1,1.371399457E-1
7.210425821E0,1.361735910E-2,-1.394015923E-2,-3.593730927E-2,4.088093328E-2
7.214423624E0,-4.482416436E-2,-4.464817420E-2,-1.709690094E-1,1.822993893E-1
7.218390909E0,-1.553297937E-1,-3.749738261E-2,-3.428554535E-1,3.782634803E-1
7.222358194E0,-1.350834370E-1,-4.217069224E-2,-4.824466705E-1,5.027730026E-1
7.226325480E0,-2.773812413E-2,4.343644902E-2,-5.045461655E-1,5.071715309E-1
7.230292765E0,-6.144432724E-2,3.354692087E-2,-4.433746338E-1,4.488673157E-1
7.234290567E0,2.915903926E-3,-6.680063903E-3,-2.331218719E-1,2.332357883E-1
7.238257853E0,-2.951135486E-2,1.042624190E-2,-3.174114227E-2,4.457719932E-2
7.242225138E0,-3.211364895E-2,4.157176986E-2,6.588935852E-2,8.426687407E-2
7.246192423E0,-6.049167365E-2,5.707368255E-3,5.347633362E-2,8.094155231E-2
7.250159708E0,-5.351570249E-2,6.601102650E-4,-1.416397095E-1,1.514139143E-1
7.254157511E0,-2.648399770E-2,2.155941725E-2,-3.304004669E-1,3.321606225E-1
7.258124796E0,1.033073440E-1,1.143451035E-2,-5.199594498E-1,5.302461549E-1
7.262092081E0,1.454810798E-1,8.672304451E-3,-6.224842072E-1,6.393172464E-1
7.266059366E0,1.346786469E-1,-2.235089988E-2,-5.437126160E-1,5.605901439E-1
7.270026651E0,7.702772319E-2,4.214327037E-2,-4.513406754E-1,4.598018384E-1
7.274024454E0,9.682947397E-2,1.609765738E-2,-2.315387726E-1,2.514861523E-1
7.277991739E0,1.081552804E-1,-2.734363079E-4,-1.014003754E-1,1.482554402E-1
7.281959024E0,3.220050037E-2,-5.000292882E-2,-1.646480560E-1,1.750604109E-1
7.285926310E0,-1.239324361E-1,-6.398999691E-2,-3.199739456E-1,3.490519937E-1
7.289893595E0,-6.603513658E-2,-3.289374337E-2,-4.953756332E-1,5.008389518E-1
7.293891398E0,-7.857885212E-2,3.616209328E-2,-5.506153107E-1,5.573684180E-1
7.297858683E0,2.475506812E-2,-4.478118569E-2,-4.724378586E-1,4.752006926E-1
7.301825968E0,5.158669502E-2,-3.841612488E-3,-3.450517654E-1,3.489078187E-1
7.305793253E0,-6.072713062E-2,1.311390102E-2,-1.902284622E-1,2.001165326E-1
7.309760538E0,-6.870433688E-2,4.877804220E-2,-1.601457596E-1,1.809592430E-1
7.313758341E0,-8.057630807E-2,4.128911719E-2,-1.445465088E-1,1.705609153E-1
7.317725626E0,-7.810964435E-2,-1.909181476E-3,-2.667894363E-1,2.779952605E-1
7.321692911E0,-1.262304932E-1,-4.007936642E-2,-3.642902374E-1,3.876182015E-1
7.325660196E0,-8.471988887E-2,2.431271598E-2,-2.852773666E-1,2.985828924E-1
7.329627482E0,3.382347524E-2,-2.558031306E-2,-2.449111938E-1,2.485555728E-1
7.333625284E0,2.010215521E-1,-6.546954811E-2,-1.597757339E-1,2.649985119E-1
7.337592569E0,8.918794990E-2,-5.055858195E-2,-1.489629745E-1,1.808331507E-1
7.341559855E0,-1.170034334E-2,6.683900952E-3,-2.735586166E-1,2.738902870E-1
7.345527140E0,-6.682306528E-3,-1.269325614E-2,-3.994865417E-1,3.997440043E-1
7.349494425E0,7.117204368E-4,-8.057441562E-3,-4.127693176E-1,4.128485660E-1
7.353492228E0,5.544500425E-2,-6.725060195E-2,-3.594703674E-1,3.698861136E-1
7.357459513E0,-1.394556090E-2,-3.546104953E-2,-1.760330200E-1,1.801099354E-1
7.361426798E0,-5.202834681E-2,-5.152827501E-2,-6.534862518E-2,9.814557968E-2
7.365394083E0,-5.421556160E-2,-2.239587530E-2,-5.294322968E-2,7.901827585E-2
7.369361368E0,-8.943378925E-3,5.831254274E-2,-1.759624481E-1,1.855885767E-1
7.373359171E0,3.104540706E-2,1.467810571E-2,-3.406867981E-1,3.424131401E-1
7.377326456E0,-2.452615276E-2,4.266143963E-2,-4.945526123E-1,4.969947856E-1
7.381293741E0,4.870085418E-2,4.451716691E-2,-4.643173218E-1,4.689820110E-1
7.385261026E0,2.197413519E-2,2.769941092E-2,-3.251276016E-1,3.270444577E-1
7.389228312E0,4.099255428E-2,5.162700266E-2,-1.752033234E-1,1.871949290E-1
7.393195597E0,-6.073279679E-2,1.350929588E-2,-6.691169739E-2,9.136820524E-2
7.397193399E0,-1.094963327E-1,-1.023238152E-2,-9.958076477E-2,1.483592842E-1
7.401160685E0,-4.913558811E-2,-2.909378707E-2,-1.486101151E-1,1.592033943E-1
7.405127970E0,3.875864297E-2,-2.197149396E-2,-2.637195587E-1,2.674565097E-1
7.409095255E0,6.850494444E-2,-6.480903924E-2,-4.015979767E-1,4.125216041E-1
7.413062540E0,4.328379780E-2,-2.411884815E-2,-5.169782639E-1,5.193474090E-1
7.417060343E0,-1.005981863E-2,-6.431455165E-2,-4.841814041E-1,4.885378118E-1
7.421027628E0,2.285747603E-2,-2.329712734E-2,-3.685531616E-1,3.699954774E-1
7.424994913E0,-2.010276541E-2,-2.039421350E-2,-1.945419312E-1,1.966382671E-1
7.428962198E0,-4.334254190E-2,-5.309450626E-2,-3.621768951E-2,7.751982693E-2
7.432929483E0,-1.276697665E-1,7.109920681E-2,3.531169891E-2,1.503382273E-1
7.436927286E0,-1.518018097E-1,7.050866634E-2,1.778602600E-3,1.673870511E-1
7.440894571E0,-4.769460112E-2,3.882152587E-2,-1.359281540E-1,1.491923218E-1
